ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Accepted_Campaigns,Customer_Tenure_Days,Web_Conversion_Rate,Income_Group,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,KMeans_Cluster,Cluster_Name,PCA1,PCA2,Segment
1502,1983,Graduate,Partner,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,31,1,2,52,5,0,650,0.25,Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.1075288729767045,-0.4701614223001161,Budget Families
6211,1976,Postgraduate,Partner,37395.0,1,0,2014-05-02,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,38,1,2,39,4,0,243,0.16666666666666666,Mid-Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.098680035961408,-1.0291902085675306,Budget Families
843,1971,Graduate,Partner,64722.0,1,0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,43,1,2,805,21,0,219,1.3333333333333333,Mid-High,3,4,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,1.1514337654638611,1.5232176639645227,Deal-Seeking Families
4174,1956,Postgraduate,Partner,55249.0,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,58,1,2,130,7,0,258,0.6666666666666666,Mid-High,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-1.2125446620285363,-0.8019153982602915,Budget Families
9757,1972,Graduate,Partner,84906.0,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,42,0,1,1631,23,3,453,2.5,High,1,4,4,9,Loyal Customers,2,Cluster 2 - VIP Champions,4.039454249979724,-1.4682629214038925,VIP Champions
6918,1989,Graduate,Partner,28691.0,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,25,1,2,34,4,0,545,0.125,Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.279020809619498,-1.0194663723991675,Budget Families
286,1952,Graduate,Alone,44213.0,1,1,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,62,2,3,152,8,0,397,0.3333333333333333,Mid-Low,3,2,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.7693291639069615,0.9953624283805457,Budget Families
11086,1984,Undergraduate,Alone,25707.0,1,0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,30,1,2,21,4,0,347,0.14285714285714285,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.356250202240585,-1.0343613584214708,Budget Families
1921,1967,Postgraduate,Partner,59062.0,2,1,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,47,3,4,71,5,0,454,0.5,Mid-High,2,1,2,5,At Risk,0,Cluster 0 - Budget Families,-2.17487033303799,0.8274719712635883,Budget Families
4138,1962,Graduate,Alone,76624.0,0,1,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,52,1,2,899,22,1,221,5.0,High,2,4,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.737753611043721,-0.2859096398710842,Affluent Loyalists
7718,1947,Postgraduate,Partner,66000.0,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,67,0,1,711,9,0,255,1.0,Mid-High,3,2,3,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,0.09046733354914169,-1.603987630702655,Affluent Loyalists
1291,1978,Postgraduate,Partner,27683.0,1,0,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,36,1,2,351,12,0,879,0.75,Low,1,2,2,5,At Risk,3,Cluster 3 - Deal-Seeking Families,-0.7396976353080862,1.0414524143901434,Deal-Seeking Families
6862,1971,Graduate,Alone,1730.0,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,43,0,1,8,0,0,227,0.0,Low,2,1,1,4,Lost / Inactive,3,Cluster 3 - Deal-Seeking Families,-3.095325037501339,3.3154353763741797,Deal-Seeking Families
4136,1992,Undergraduate,Alone,7500.0,1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,22,1,2,119,7,0,758,0.3333333333333333,Low,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-1.993225395064268,0.4802490208742805,Budget Families
803,1968,Graduate,Partner,40521.0,1,1,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,46,2,3,21,3,0,635,0.0,Mid-Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.4331509105340814,-0.531084083402159,Budget Families
4298,1973,Postgraduate,Partner,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,41,1,2,10,3,0,282,0.125,Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.5279538917827042,-1.0390688928368,Budget Families
10833,1975,Graduate,Partner,65106.0,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,39,1,2,973,24,1,221,1.3333333333333333,Mid-High,2,4,3,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,1.9976718497605537,0.9612661433659317,Deal-Seeking Families
9606,1965,Postgraduate,Partner,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,49,0,1,1536,12,2,491,1.3333333333333333,High,2,2,4,8,Potential Loyalists,2,Cluster 2 - VIP Champions,1.9181151858007284,-1.6539523956516324,VIP Champions
8534,1952,Graduate,Partner,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,62,2,3,992,24,1,533,1.5,Mid-High,2,4,3,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,1.7415605125759988,1.6978734360087655,Deal-Seeking Families
5153,1967,Postgraduate,Partner,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,47,1,2,1529,32,1,677,1.8333333333333333,High,1,4,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,4.547436174031662,1.214567543559026,Affluent Loyalists
961,1972,Graduate,Partner,74716.0,0,1,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,42,1,2,860,15,0,475,1.75,High,1,3,3,7,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,1.0885593833139304,0.4686188455871709,Affluent Loyalists
5011,1963,Graduate,Alone,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,51,1,2,928,21,0,439,1.3333333333333333,Mid-High,2,4,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.3449537176644037,0.7527264406386915,Affluent Loyalists
6653,1970,Postgraduate,Partner,55158.0,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,44,2,3,418,14,0,884,1.0,Mid-High,2,3,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.2436279472607752,1.8707128449084025,Deal-Seeking Families
9094,1955,Undergraduate,Partner,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,59,1,2,587,14,0,880,1.1666666666666667,Mid-High,3,3,3,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.7119495714181601,0.43350191267740995,Deal-Seeking Families
810,1975,Graduate,Partner,74190.0,0,1,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,39,1,2,641,17,0,233,2.0,High,3,3,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,0.5418985391372665,0.09332813285915946,Affluent Loyalists
5493,1976,Graduate,Partner,39356.0,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,38,2,3,23,3,1,287,0.16666666666666666,Mid-Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.1307210002884376,-0.6818506445078198,Budget Families
2147,1969,Graduate,Partner,76653.0,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,45,0,1,2279,22,2,502,2.0,High,1,4,4,9,Loyal Customers,2,Cluster 2 - VIP Champions,3.9632180749321195,-1.4037832162514632,VIP Champions
5107,1973,Postgraduate,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,41,2,3,49,4,1,226,0.2,Mid-Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-1.991394173562817,-0.2735620225044588,Budget Families
3979,1983,Postgraduate,Alone,90687.0,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,31,0,1,1779,16,1,588,3.0,High,1,3,4,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,2.651977107713353,-0.9935340649759471,Affluent Loyalists
6049,1982,Postgraduate,Partner,73450.0,0,0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,32,0,1,1804,26,2,391,2.3333333333333335,High,1,4,4,9,Loyal Customers,2,Cluster 2 - VIP Champions,4.2761348231832,-0.8400604868623024,VIP Champions
8147,1960,Graduate,Partner,31454.0,1,1,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,54,2,3,48,5,0,543,0.25,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.424691799828466,0.5464311630277807,Budget Families
1857,1952,Graduate,Alone,47139.0,1,1,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,62,2,3,83,5,0,300,0.2857142857142857,Mid-Low,4,1,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.924496370027829,0.14173128228218285,Budget Families
3910,1975,Graduate,Alone,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,39,0,1,1862,17,3,449,4.0,High,1,3,4,8,Potential Loyalists,2,Cluster 2 - VIP Champions,3.856021904500513,-2.180918173804441,VIP Champions
5207,1963,Postgraduate,Partner,53378.0,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,51,2,3,793,19,0,828,1.125,Mid-High,3,4,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.7282833040443958,4.505444915223621,Deal-Seeking Families
11114,1970,Graduate,Partner,19656.0,1,0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,44,1,2,84,6,0,691,0.2857142857142857,Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-2.069723373152997,-0.053888032550368115,Budget Families
5429,1948,Postgraduate,Partner,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,66,1,2,183,9,0,498,0.6666666666666666,Mid-Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.0256408259633272,-0.48798873918376634,Budget Families
9400,1958,Undergraduate,Alone,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,56,0,1,1383,18,0,193,3.0,High,2,3,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.574253602604004,-0.6655974433478953,Affluent Loyalists
1740,1944,Graduate,Partner,55956.0,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,70,0,1,999,14,1,268,1.75,Mid-High,4,3,3,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.4524740303260992,-0.5132467034009442,Affluent Loyalists
7488,1963,Postgraduate,Alone,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,51,1,2,825,21,0,708,1.6666666666666667,Mid-High,3,4,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.9660788702418922,0.7115254501876817,Deal-Seeking Families
195,1972,Graduate,Alone,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,42,1,2,246,10,1,857,0.625,Mid-Low,4,2,2,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.6246934037982202,0.5416808873824477,Deal-Seeking Families
635,1966,Postgraduate,Partner,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,48,2,3,610,17,0,652,1.125,Mid-High,2,3,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.14970248394821165,3.7189276171951535,Deal-Seeking Families
7527,1968,Postgraduate,Alone,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,46,1,2,76,6,0,770,0.25,Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-1.9915865432760311,-0.05464518972693616,Budget Families
10319,1971,Graduate,Partner,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,43,1,2,1286,18,1,673,0.375,Mid-High,2,3,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.431649285521748,0.4299838507642387,Affluent Loyalists
2296,1975,Postgraduate,Partner,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,39,1,2,30,3,1,380,0.16666666666666666,Mid-Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-1.8141180155319665,-1.3458637284136143,Budget Families
10637,1964,Graduate,Partner,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,50,3,4,99,6,0,729,0.42857142857142855,Mid-Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-2.3485284992235744,1.0102368028261302,Budget Families
2931,1978,Graduate,Alone,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,36,0,1,1192,22,1,831,2.0,High,1,4,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.926541739202372,-1.1657989898367282,Affluent Loyalists
907,1975,Graduate,Partner,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,39,1,2,362,13,0,397,1.0,Mid-Low,3,3,2,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.5742104102046897,1.2674214712830265,Deal-Seeking Families
3698,1983,Graduate,Partner,78687.0,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,31,0,1,2130,18,1,874,2.0,High,4,3,4,11,Champions,1,Cluster 1 - Affluent Loyalists,3.1231073923658585,-1.278813604855666,Affluent Loyalists
9516,1971,Undergraduate,Alone,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,43,0,1,1229,26,2,865,1.2857142857142858,Mid-Low,1,4,4,9,Loyal Customers,2,Cluster 2 - VIP Champions,3.4146154668322795,-0.13371132340665431,VIP Champions
679,1957,Postgraduate,Partner,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,57,2,3,38,4,0,832,0.1111111111111111,Mid-Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.465788760854366,0.002231584306341694,Budget Families
7384,1951,Postgraduate,Partner,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,63,0,1,485,15,0,528,0.875,Mid-Low,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.14694712857960981,-0.17745671843295135,Deal-Seeking Families
5043,1951,Undergraduate,Partner,26997.0,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,63,0,1,434,11,0,786,0.5714285714285714,Low,1,2,3,6,At Risk,0,Cluster 0 - Budget Families,-0.5961172721348494,-0.6807025397122554,Budget Families
5267,1970,Graduate,Alone,33986.0,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,44,1,2,44,4,0,657,0.14285714285714285,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.1652875840520984,-1.0291637445224717,Budget Families
339,1972,Postgraduate,Partner,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,42,1,2,496,16,1,768,1.2857142857142858,Mid-High,1,3,3,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.9633407620435649,0.5408045863395378,Deal-Seeking Families
2516,1969,Undergraduate,Partner,46831.0,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,45,2,3,78,5,0,571,0.25,Mid-Low,1,1,2,4,Lost / Inactive,0,Cluster 0 - Budget Families,-1.8938848042024583,0.03475364919350869,Budget Families
9010,1972,Postgraduate,Partner,83151.0,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,42,0,1,2346,22,3,689,2.5,High,1,4,4,9,Loyal Customers,2,Cluster 2 - VIP Champions,4.622397360905103,-1.542066461201355,VIP Champions
378,1971,Graduate,Partner,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,43,0,1,794,19,0,731,1.1666666666666667,Mid-High,2,4,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.044507327397989,-0.06380570915420886,Affluent Loyalists
4808,1956,Graduate,Partner,15759.0,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,58,0,1,17,3,0,482,0.14285714285714285,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.271835134127668,-1.7169742016558398,Budget Families
5068,1971,Graduate,Alone,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,43,1,2,26,4,0,518,0.2222222222222222,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.287027825461723,-0.8643185643900115,Budget Families
7628,1973,Undergraduate,Partner,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,41,1,2,76,6,0,288,0.4,Mid-Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.7368448635225457,-0.47733597553848983,Budget Families
7128,1977,Postgraduate,Alone,42997.0,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,37,2,3,15,3,0,389,0.14285714285714285,Mid-Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.4126017017293893,-0.38329976273777483,Budget Families
2811,1963,Postgraduate,Alone,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,51,2,3,62,5,0,263,0.25,Mid-Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.158556259964836,0.010371915913436959,Budget Families
3551,1954,Postgraduate,Partner,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,60,1,2,198,8,0,277,1.0,Mid-High,3,2,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.0258461704671582,-0.42987692412727363,Budget Families
1663,1978,Postgraduate,Partner,34043.0,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,36,1,2,49,4,0,432,0.2222222222222222,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.0360156970176186,-0.8623165126875996,Budget Families
5543,1966,Graduate,Partner,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,48,1,2,802,20,1,555,1.4,Mid-High,3,4,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,1.1751432092764778,1.4621058701382028,Deal-Seeking Families
1577,1946,Graduate,Partner,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,68,0,1,1736,14,1,315,4.0,High,4,3,4,11,Champions,1,Cluster 1 - Affluent Loyalists,2.570620460526596,-1.375226620087892,Affluent Loyalists
10641,1978,Graduate,Alone,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,36,2,3,57,6,0,734,0.3333333333333333,Low,4,2,1,7,Potential Loyalists,0,Cluster 0 - Budget Families,-2.7252380814826243,0.9448461853402769,Budget Families
5336,1971,Postgraduate,Partner,94440.31999999999,1,0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,43,1,2,59,2,0,575,1.0,High,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-1.027204182805447,-1.5015285771211246,Budget Families
6024,1953,Graduate,Partner,94384.0,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,61,0,1,2302,18,3,667,2.5,High,2,3,4,9,Loyal Customers,2,Cluster 2 - VIP Champions,4.723540059584016,-2.0472956281026726,VIP Champions
1878,1985,Undergraduate,Partner,23148.0,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,29,0,1,37,5,0,316,0.2857142857142857,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-1.8526758083506643,-1.4894617950090612,Budget Families
3099,1970,Graduate,Alone,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,44,2,3,310,11,0,674,0.5555555555555556,Mid-Low,3,2,2,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.9882719518779048,1.8731356230590275,Deal-Seeking Families
6055,1979,Graduate,Partner,71626.0,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,35,0,1,1305,18,1,790,1.6666666666666667,High,1,3,4,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,2.3393557754071552,-1.0520056821915145,Affluent Loyalists
5841,1966,Graduate,Partner,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,48,1,2,832,21,0,551,1.4285714285714286,Mid-High,2,4,3,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,1.4521857769603617,2.186554945737547,Deal-Seeking Families
3972,1976,Graduate,Partner,50200.0,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,38,2,3,401,13,0,637,0.875,Mid-Low,2,3,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.5970123679548024,2.5940398121675154,Deal-Seeking Families
4394,1965,Postgraduate,Partner,81051.0,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,49,0,1,1501,22,2,222,2.5,High,3,4,4,11,Champions,2,Cluster 2 - VIP Champions,3.2856665811634462,-1.2428601810419293,VIP Champions
5758,1982,Graduate,Partner,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,32,0,1,1189,27,4,351,1.6666666666666667,Mid-High,4,4,4,12,Champions,2,Cluster 2 - VIP Champions,4.193182205413764,-0.903655057640129,VIP Champions
6658,1972,Graduate,Partner,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,42,1,2,1194,25,0,527,1.8333333333333333,Mid-High,3,4,4,11,Champions,3,Cluster 3 - Deal-Seeking Families,1.8925999220278884,3.166595923408564,Deal-Seeking Families
4603,1960,Postgraduate,Partner,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,54,1,2,656,19,0,334,1.25,Mid-High,2,4,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,0.9054212283858855,0.2939525841254419,Affluent Loyalists
8427,1956,Postgraduate,Alone,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,58,0,1,1540,22,0,768,1.75,Mid-High,1,4,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.4965537745082336,-0.3971143579544,Affluent Loyalists
10260,1965,Postgraduate,Partner,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,49,1,2,311,12,0,492,0.8571428571428571,Mid-Low,2,2,2,6,At Risk,3,Cluster 3 - Deal-Seeking Families,-0.5411502084129169,0.654320566027729,Deal-Seeking Families
7143,1955,Undergraduate,Partner,74805.0,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,59,1,2,820,21,0,420,2.0,High,4,4,3,11,Champions,3,Cluster 3 - Deal-Seeking Families,1.5973664520657027,1.29259982612705,Deal-Seeking Families
8789,1989,Undergraduate,Partner,59060.0,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,25,1,2,274,11,0,354,0.75,Mid-High,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-0.6928391319326438,0.19253667029217109,Budget Families
6197,1962,Postgraduate,Alone,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,52,2,3,57,6,0,620,0.3333333333333333,Low,3,2,1,6,At Risk,0,Cluster 0 - Budget Families,-2.3261053988138407,0.7196449869369095,Budget Families
4554,1965,Graduate,Partner,47009.0,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,49,1,2,448,13,0,456,0.75,Mid-Low,1,3,3,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.5540725385255982,0.6260727254772139,Deal-Seeking Families
4937,1973,Undergraduate,Partner,46094.0,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,41,2,3,44,4,0,204,0.14285714285714285,Mid-Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.2692353541306054,-0.3708164730868752,Budget Families
1920,1972,Graduate,Partner,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,42,2,3,102,6,0,520,0.42857142857142855,Mid-Low,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-2.0042582369039006,0.3450331369199699,Budget Families
8749,1984,Graduate,Partner,37235.0,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,30,1,2,61,4,0,333,0.25,Mid-Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-1.9394014865938602,-1.0230317564009734,Budget Families
